,title,Cumulative Worldwide Gross,Budget,Opening Weekend United States,rating,runtimes,votes,aspect ratio
644,Scooby-Doo,99000000.0,84000000.0,54155312.0,5.1,86,92674.0,1.85
645,Windtalkers,77628265.0,115000000.0,14520412.0,6.1,134,63714.0,2.39
646,Lilo & Stitch,273144151.0,80000000.0,35260212.0,7.2,85,158696.0,1.66
647,Minority Report,358372926.0,102000000.0,35677125.0,7.6,145,486318.0,2.39
648,Mr. Deeds,171269535.0,50000000.0,37162787.0,5.8,96,131212.0,1.85
649,Like Mike,62432423.0,30000000.0,12179420.0,5.3,99,18170.0,1.85
650,Men in Black II,441818803.0,140000000.0,52148751.0,6.2,88,329647.0,1.37
651,Reign of Fire,82150183.0,60000000.0,15632281.0,6.2,101,122489.0,2.39
652,Road to Perdition,181001478.0,80000000.0,22079481.0,7.7,117,235657.0,2.35
653,Halloween: Resurrection,37664855.0,15000000.0,12292121.0,4.0,94,35700.0,2.35
654,Eight Legged Freaks,45867333.0,30000000.0,6485458.0,5.4,99,51267.0,2.39
655,Stuart Little 2,169956806.0,120000000.0,15115152.0,5.4,77,47866.0,1.85
656,Austin Powers in Goldmember,296655431.0,63000000.0,73071188.0,6.2,94,189543.0,2.39
657,Signs,408247917.0,72000000.0,60117080.0,6.7,106,326640.0,1.85
658,Spy Kids 2: The Island of Lost Dreams,119723358.0,38000000.0,16711716.0,5.1,100,57574.0,1.85
659,xXx,277448382.0,70000000.0,44506103.0,5.9,124,169574.0,2.39
660,The Adventures of Pluto Nash,2683893.0,100000000.0,2182900.0,3.8,95,23757.0,1.85
661,Blue Crush,51599647.0,30000000.0,14169455.0,5.6,104,29158.0,1.85
662,One Hour Photo,19500000.0,12000000.0,321515.0,6.8,96,110786.0,1.85
663,Hot Shots!,181096164.0,26000000.0,10848182.0,6.8,84,95134.0,1.85
664,Down and Out in Beverly Hills,91411255.0,14000000.0,5726495.0,6.2,103,14962.0,1.85
665,Barbershop,77063924.0,12000000.0,20627433.0,6.3,102,28516.0,1.85
666,The Banger Sisters,38068353.0,10000000.0,10037846.0,5.6,98,14114.0,2.35
667,Secretary,9304609.0,4000000.0,182306.0,7.0,107,79988.0,1.85
668,Sweet Home Alabama,53399006.0,38000000.0,35648740.0,6.2,108,98704.0,2.39
669,The Tuxedo,104391623.0,60000000.0,15051028.0,5.4,98,76190.0,1.85
670,Below,2622015.0,40000000.0,201431.0,6.1,105,20338.0,1.85
671,Punch-Drunk Love,24665649.0,25000000.0,367203.0,7.3,95,139822.0,2.39
672,Abandon,12302219.0,25000000.0,5064077.0,4.9,99,9009.0,2.35
673,The Ring,249348933.0,48000000.0,15015393.0,7.1,115,308971.0,1.85
674,Naqoyqatsi,155640.0,3000000.0,17154.0,6.6,89,5182.0,1.78
675,Saturday Night Fever,237113184.0,3000000.0,3878099.0,6.8,118,67246.0,1.85
676,All Night Long,10000000.0,14000000.0,1392852.0,5.6,87,1520.0,1.85
677,Ghost Ship,38236393.0,35000000.0,11503423.0,5.5,91,90146.0,1.85
678,Jackass: The Movie,79493831.0,5000000.0,2763437.0,6.6,87,78721.0,1.85
679,I Spy,60279822.0,70000000.0,12752803.0,5.4,97,47694.0,1.37
680,The Santa Clause 2,172855065.0,65000000.0,29008696.0,5.6,104,47696.0,1.85
681,8 Mile,242875078.0,41000000.0,51240555.0,7.1,110,238868.0,2.39
682,Solaris,30002758.0,47000000.0,6752722.0,6.2,99,77069.0,2.35
683,Treasure Planet,109578115.0,140000000.0,12083248.0,7.2,95,95852.0,1.66
684,They,3289543.0,17000000.0,5144090.0,4.8,89,12095.0,2.35
685,Analyze That,54994757.0,60000000.0,11034422.0,5.9,96,80169.0,1.85
686,Equilibrium,5359645.0,20000000.0,541512.0,7.4,107,303309.0,2.35
687,Maid in Manhattan,154906693.0,55000000.0,18711407.0,5.2,105,81303.0,2.39
688,Star Trek: Nemesis,67312826.0,60000000.0,18513305.0,6.4,116,70951.0,2.39
689,About Schmidt,105834556.0,30000000.0,282367.0,7.1,125,119646.0,1.85
690,Gangs of New York,193772504.0,100000000.0,9496870.0,7.5,167,387464.0,2.35
691,Two Weeks Notice,199043242.0,60000000.0,14328494.0,6.1,101,101986.0,1.85
692,The Wild Thornberrys Movie,20586040.0,25000000.0,6013847.0,5.6,85,13710.0,2.39
693,Catch Me If You Can,352114312.0,52000000.0,30082000.0,8.1,141,768843.0,1.85
694,Chicago,306776732.0,45000000.0,2074929.0,7.1,113,208205.0,1.85
695,The Hours,108846072.0,25000000.0,338622.0,7.5,110,120193.0,1.85
696,Just Married,101564935.0,18000000.0,17548993.0,5.5,95,65880.0,1.85
697,Kangaroo Jack,88929111.0,60000000.0,21895483.0,4.4,89,28147.0,2.39
698,Darkness Falls,47488536.0,11000000.0,12024917.0,5.0,86,29482.0,2.35
699,Final Destination 2,90426405.0,26000000.0,16017141.0,6.2,90,146027.0,1.85
700,The Recruit,101191884.0,46000000.0,16302063.0,6.6,115,126540.0,1.78
701,Firefox,70687344.0,18000000.0,8152948.0,6.0,136,24132.0,2.20
702,How to Lose a Guy in 10 Days,177371441.0,50000000.0,23774850.0,6.4,116,199369.0,1.85
703,Shanghai Knights,88323487.0,50000000.0,19603630.0,6.2,114,97064.0,2.39
704,Daredevil,179179718.0,78000000.0,45033454.0,5.3,103,201809.0,2.35
705,The Jungle Book 2,135680000.0,20000000.0,14109797.0,5.4,72,14286.0,1.33
706,The Life of David Gale,16971092.0,50000000.0,7117225.0,7.6,130,104666.0,2.35
707,Old School,87055349.0,24000000.0,17453216.0,7.1,88,208632.0,2.35
708,Cradle 2 the Grave,56489558.0,25000000.0,16521486.0,5.8,101,40172.0,2.35
709,Bringing Down the House,164729679.0,33000000.0,31101026.0,5.6,105,34016.0,2.35
710,Tears of the Sun,42733286.0,70000000.0,17057213.0,6.6,121,109592.0,2.39
711,The Hunted,10782486.0,55000000.0,13482638.0,6.1,94,42216.0,1.85
712,Boat Trip,5872571.0,20000000.0,3815075.0,4.9,94,29597.0,1.85
713,Dreamcatcher,75715436.0,68000000.0,15027423.0,5.5,136,86548.0,2.35
714,The Core,74208267.0,60000000.0,12053131.0,5.5,135,88775.0,2.39
715,What a Girl Wants,14622111.0,20000000.0,11434964.0,5.8,105,57021.0,2.39
716,A Man Apart,44350926.0,36000000.0,11019224.0,6.1,109,43401.0,2.35
717,Phone Booth,97837138.0,13000000.0,15021088.0,7.0,81,243327.0,2.39
718,Anger Management,195745823.0,75000000.0,42220847.0,6.3,106,197338.0,2.35
719,Better Luck Tomorrow,3809226.0,250000.0,360772.0,7.0,101,8803.0,1.85
720,Ghosts of the Abyss,28780668.0,13000000.0,1408474.0,6.8,61,4826.0,1.78
721,House of 1000 Corpses,4194583.0,7000000.0,3460666.0,6.1,89,73221.0,1.85
722,Bulletproof Monk,13960630.0,52000000.0,8653542.0,5.5,104,46707.0,2.35
723,Holes,71406573.0,20000000.0,16300155.0,7.0,117,73326.0,1.85
724,Legal Eagles,93151591.0,40000000.0,8043360.0,6.0,116,9553.0,2.35
725,The Other Side of Heaven,4760014.0,7000000.0,55765.0,6.4,113,3942.0,1.85
726,Confidence,10404230.0,15000000.0,4563588.0,6.7,97,32742.0,2.35
727,Identity,90259536.0,30000000.0,16225263.0,7.3,90,217169.0,2.35
728,The Lizzie McGuire Movie,11273034.0,17000000.0,17338755.0,5.5,94,34319.0,2.39
729,Daddy Day Care,164433867.0,60000000.0,27623580.0,5.5,92,61202.0,1.85
730,The Matrix Reloaded,742128461.0,150000000.0,91774413.0,7.2,138,495526.0,2.39
731,Down with Love,14000000.0,35000000.0,45029.0,6.2,101,38331.0,2.35
732,Bruce Almighty,484572835.0,81000000.0,85734045.0,6.7,101,358099.0,1.85
733,The In-Laws,3905032.0,40000000.0,9222334.0,5.7,98,15877.0,1.85
734,Finding Nemo,936743261.0,94000000.0,16687773.0,8.1,100,907005.0,1.33
735,The Italian Job,176070171.0,60000000.0,19457944.0,7.0,111,331262.0,2.39
736,Wrong Turn,8922208.0,12600000.0,5161498.0,6.1,84,104607.0,1.85
737,2 Fast 2 Furious,107376377.0,76000000.0,50472480.0,5.9,107,240716.0,2.39
738,Dumb and Dumberer: When Harry Met Lloyd,39267515.0,19000000.0,10845064.0,3.4,85,36103.0,1.85
739,Rugrats Go Wild,13203787.0,25000000.0,11556869.0,5.6,80,7294.0,2.39
740,Charlie's Angels: Full Throttle,158345677.0,120000000.0,37634221.0,4.9,106,117259.0,1.78
741,Hulk,245284946.0,137000000.0,62128420.0,5.6,138,245279.0,1.85
742,"Legally Blonde 2: Red, White & Blonde",124914842.0,45000000.0,22220670.0,4.8,95,59009.0,1.85
743,Sinbad: Legend of the Seven Seas,80767884.0,60000000.0,6874477.0,6.7,86,46811.0,1.66
744,Terminator 3: Rise of the Machines,283000000.0,200000000.0,44041440.0,6.3,109,365531.0,2.39
745,Pirates of the Caribbean: The Curse of the Black Pearl,654264015.0,140000000.0,46630690.0,8.0,143,987112.0,2.39
746,The League of Extraordinary Gentlemen,179265204.0,78000000.0,23075892.0,5.8,110,161707.0,2.39
747,Bad Boys II,273339556.0,130000000.0,46522560.0,6.6,147,220166.0,2.39
748,Lara Croft Tomb Raider: The Cradle of Life,156505388.0,95000000.0,21783641.0,5.5,117,126031.0,2.39
749,Seabiscuit,148336445.0,87000000.0,20854735.0,7.3,140,64555.0,2.39
750,Spy Kids 3-D: Game Over,197011982.0,38000000.0,33417739.0,4.2,84,52100.0,1.85
751,American Wedding,231449203.0,55000000.0,33369440.0,6.3,96,187946.0,2.39
752,Freaky Friday,160846332.0,26000000.0,22203007.0,6.1,97,119445.0,1.85
753,S.W.A.T.,207725639.0,80000000.0,37062535.0,6.0,117,134309.0,2.39
754,Open Range,68613992.0,22000000.0,14047781.0,7.4,139,64230.0,2.35
755,Agent Cody Banks,10695398.0,26000000.0,14064317.0,5.0,102,31780.0,2.39
756,Tremors,48572000.0,11000000.0,3731520.0,7.1,96,113607.0,1.85
757,Commando,22391000.0,10000000.0,7700015.0,6.7,90,139836.0,1.85
758,My Boss's Daughter,18191005.0,14000000.0,4855798.0,4.7,86,27529.0,1.85
759,Jeepers Creepers 2,8228755.0,17000000.0,18365222.0,5.6,104,56109.0,2.35
760,Cabin Fever,30553394.0,1500000.0,8633585.0,5.7,93,71846.0,2.39
761,Matchstick Men,28659212.0,62000000.0,13087307.0,7.3,116,120395.0,2.35
762,Once Upon a Time in Mexico,98185582.0,29000000.0,23424118.0,6.4,102,149304.0,1.78
763,Lost in Translation,119723856.0,4000000.0,925087.0,7.7,102,391291.0,1.85
764,Day of the Dead,34000000.0,3500000.0,1700000.0,7.2,96,60441.0,1.85
765,Anything Else,13575809.0,18000000.0,1673125.0,6.4,108,28857.0,2.35
766,Underworld,95708457.0,22000000.0,21753759.0,7.0,121,245346.0,2.35
767,The Rundown,80916492.0,85000000.0,18533765.0,6.7,104,98222.0,2.35
768,Under the Tuscan Sun,58878723.0,18000000.0,9751425.0,6.8,113,44913.0,1.85
769,Beethoven's 2nd,118154166.0,15000000.0,6017225.0,4.9,89,24657.0,1.85
770,Sleeping with the Enemy,174999005.0,19000000.0,13777943.0,6.3,99,47498.0,1.85
771,School of Rock,131282949.0,35000000.0,19622714.0,7.1,109,255437.0,1.85
772,Mystic River,156822020.0,25000000.0,640815.0,7.9,138,402013.0,2.39
773,Intolerable Cruelty,120217409.0,60000000.0,12525075.0,6.2,100,87726.0,1.85
774,Kill Bill: Vol. 1,180949045.0,30000000.0,22089322.0,8.1,111,952247.0,2.39
775,Runaway Jury,80154140.0,60000000.0,11836705.0,7.1,127,87837.0,2.35
776,The Texas Chainsaw Massacre,26500000.0,9200000.0,28094014.0,6.2,98,126261.0,1.85
777,Pieces of April,743364.0,300000.0,48422.0,7.0,80,19693.0,1.85
778,Scary Movie 3,220673217.0,48000000.0,48113770.0,5.5,84,132694.0,1.85
779,Brother Bear,250397798.0,128000000.0,291940.0,6.8,85,91453.0,1.66
780,Elephant,10020543.0,3000000.0,93356.0,7.2,81,82817.0,1.85
781,Shattered Glass,724744.0,6000000.0,77540.0,7.1,94,32230.0,2.35
782,The Matrix Revolutions,427343298.0,150000000.0,48475154.0,6.8,129,430285.0,2.39
783,Elf,47044933.0,33000000.0,31113501.0,6.9,97,207916.0,1.85
784,Master and Commander: The Far Side of the World,212011111.0,150000000.0,25105990.0,7.4,138,194495.0,2.39
785,The Cat in the Hat,133960541.0,109000000.0,38329160.0,3.9,82,48971.0,1.85
786,Gothika,81896744.0,40000000.0,19288438.0,5.8,98,103191.0,1.85
787,21 Grams,60427839.0,20000000.0,274454.0,7.7,124,217848.0,1.85
788,The Haunted Mansion,182290266.0,90000000.0,24278410.0,5.0,88,40005.0,2.39
789,Timeline,24453820.0,80000000.0,8440629.0,5.6,116,58737.0,2.35
790,Kindergarten Cop,201957688.0,26000000.0,7918560.0,6.1,111,130335.0,1.85
791,Presumed Innocent,221300000.0,22000000.0,11718981.0,6.9,127,35814.0,1.85
792,The Secret of My Success,110996879.0,12000000.0,7766452.0,6.5,111,28123.0,1.85
793,Nothing to Lose,21000000.0,25000000.0,11617767.0,6.7,98,42492.0,1.85
794,Dragnet,66673516.0,20000000.0,10542669.0,6.0,106,30458.0,1.85
795,Honey,62682926.0,18000000.0,12856040.0,5.4,94,42147.0,1.85
796,The Last Samurai,456758981.0,140000000.0,24271354.0,7.7,154,382924.0,2.35
797,Big Fish,122919055.0,70000000.0,207377.0,8.0,125,400732.0,1.37
798,Something's Gotta Give,266728738.0,80000000.0,16064723.0,6.7,128,107303.0,1.85
799,Stuck on You,65784503.0,55000000.0,9411055.0,5.7,118,49934.0,2.39
800,Mona Lisa Smile,141337989.0,65000000.0,11528498.0,6.5,117,74773.0,1.85
801,Cheaper by the Dozen,190212113.0,40000000.0,27557647.0,5.9,98,89974.0,1.85
802,Paycheck,96269812.0,60000000.0,13462374.0,6.3,119,100057.0,2.39
803,Along Came Polly,171963386.0,42000000.0,32450825.0,6.0,90,121989.0,1.85
804,Torque,46546197.0,40000000.0,11442203.0,4.1,84,26395.0,2.35
805,The Butterfly Effect,38122165.0,13000000.0,17065227.0,7.6,113,435504.0,1.85
806,Win a Date with Tad Hamilton!,3794208.0,24000000.0,7320066.0,5.6,95,25845.0,2.35
807,Barbershop 2:  Back in Business,65971313.0,18000000.0,24241612.0,5.7,106,13807.0,1.85
808,50 First Dates,196485100.0,75000000.0,45107871.0,6.8,99,314077.0,2.35
809,Against the Ropes,6614280.0,39000000.0,3038546.0,5.3,110,6590.0,2.35
810,The Passion of the Christ,611899420.0,30000000.0,83848082.0,7.1,127,205937.0,2.39
811,Dirty Dancing: Havana Nights,27685016.0,25000000.0,5811325.0,6.0,86,25897.0,1.85
812,Hidalgo,40800000.0,100000000.0,18829435.0,6.7,136,75392.0,2.35
813,Starsky & Hutch,170268750.0,60000000.0,28103367.0,6.1,101,134941.0,2.35
814,Secret Window,92913171.0,40000000.0,18237568.0,6.6,96,175375.0,2.35
815,Dawn of the Dead,43335424.0,26000000.0,26722575.0,7.3,101,226661.0,2.35
816,Eternal Sunshine of the Spotless Mind,73169222.0,20000000.0,8175198.0,8.3,108,863310.0,1.85
817,Taking Lives,65470529.0,45000000.0,11458465.0,6.2,103,77460.0,2.35
818,The Ladykillers,76747441.0,35000000.0,12634563.0,6.2,104,96198.0,1.85
819,Scooby-Doo 2: Monsters Unleashed,181466833.0,80000000.0,29438331.0,5.0,93,46031.0,1.85
820,Hellboy,99414250.0,66000000.0,23172440.0,6.8,122,298807.0,1.85
821,Home on the Range,103951461.0,110000000.0,13880771.0,5.3,76,18908.0,1.66
822,The Prince & Me,37666766.0,22000000.0,9406378.0,5.9,111,36442.0,1.85
823,The Alamo,25819961.0,107000000.0,9124701.0,6.0,137,19087.0,2.35
824,Ella Enchanted,27388767.0,35000000.0,6169030.0,6.3,96,59291.0,1.85
825,Kill Bill: Vol. 2,152159461.0,30000000.0,25104949.0,8.0,137,650821.0,2.39
826,13 Going on 30,39223950.0,37000000.0,21054238.0,6.2,98,157420.0,1.85
827,Man on Fire,130293714.0,70000000.0,22751490.0,7.7,146,317595.0,2.35
828,Mean Girls,129042871.0,17000000.0,24432195.0,7.0,97,315277.0,1.85
829,Troy,497409852.0,175000000.0,46865412.0,7.2,163,469270.0,1.33
830,Batteries not Included,65088797.0,25000000.0,3326530.0,6.7,106,29946.0,1.85
831,Night of the Living Dead,226705.0,4200000.0,2884679.0,6.9,92,37227.0,1.85
832,Purple Rain,80000000.0,7200000.0,7766201.0,6.6,111,18504.0,1.85
833,Shrek 2,919838758.0,150000000.0,108037878.0,7.2,93,400704.0,1.85
834,The Day After Tomorrow,544272402.0,125000000.0,85807341.0,6.4,124,400649.0,2.39
835,Saved!,10156933.0,5000000.0,459386.0,6.7,92,43745.0,1.85
836,The Chronicles of Riddick,115772733.0,105000000.0,24289165.0,6.7,119,209090.0,2.35
837,Garfield,200804534.0,35000000.0,21727611.0,5.0,80,75641.0,1.85
838,The Stepford Wives,102001626.0,90000000.0,21406781.0,5.3,93,58337.0,1.85
839,Napoleon Dynamite,46118097.0,400000.0,116666.0,6.9,96,190953.0,1.85
840,Around the World in 80 Days,48170758.0,110000000.0,7576132.0,5.9,120,81384.0,2.39
841,DodgeBall: A True Underdog Story,167722310.0,20000000.0,30070196.0,6.7,92,220960.0,2.39
842,The Terminal,140813273.0,60000000.0,19053199.0,7.3,128,384144.0,1.85
843,White Chicks,113086475.0,37000000.0,19676748.0,5.6,109,124233.0,1.85
844,The Notebook,116072707.0,29000000.0,13464745.0,7.8,123,494738.0,2.35
845,Fahrenheit 9/11,103251549.0,6000000.0,23920637.0,7.5,122,124210.0,1.85
846,Spider-Man 2,783766341.0,200000000.0,115817364.0,7.3,127,521171.0,2.39
847,Before Sunset,15992615.0,2700000.0,311194.0,8.0,80,219826.0,1.85
848,King Arthur,203567857.0,120000000.0,15193907.0,6.3,126,155580.0,2.39
849,Anchorman: The Legend of Ron Burgundy,90574188.0,26000000.0,28416365.0,7.2,94,318440.0,1.85
850,A Cinderella Story,70164105.0,20000000.0,13623350.0,5.9,95,77740.0,1.85
851,"I, Robot",146700000.0,120000000.0,52179887.0,7.1,115,481691.0,1.78
852,The Bourne Supremacy,288500217.0,75000000.0,52521865.0,7.7,108,419260.0,2.39
853,Catwoman,82102379.0,100000000.0,16728411.0,3.4,104,106528.0,2.35
854,A Home at the End of the World,1548955.0,6500000.0,64728.0,6.7,97,12982.0,2.35
855,The Manchurian Candidate,96105964.0,80000000.0,20018620.0,6.6,129,99731.0,1.85
856,The Village,256697520.0,60000000.0,50746142.0,6.5,108,234745.0,1.85
857,Garden State,35825316.0,2500000.0,201115.0,7.4,102,203570.0,2.35
858,Collateral,217764291.0,65000000.0,24701458.0,7.5,120,345213.0,2.35
859,The Princess Diaries 2: Royal Engagement,134734481.0,40000000.0,22956453.0,5.8,113,70590.0,1.85
860,AVP: Alien vs. Predator,172544654.0,60000000.0,38291056.0,5.6,101,178774.0,2.35
861,Without a Paddle,71274967.0,19000000.0,13528946.0,5.9,95,43013.0,2.35
862,Exorcist: The Beginning,36178600.0,50000000.0,18054001.0,5.1,114,32447.0,2.00
863,Anacondas: The Hunt for the Blood Orchid,38753975.0,25000000.0,12812287.0,4.7,97,27580.0,2.35
864,Vanity Fair,3111020.0,23000000.0,6268925.0,6.2,141,20378.0,2.35
865,Cellular,56422687.0,25000000.0,10100571.0,6.5,94,90014.0,2.35
866,Sky Captain and the World of Tomorrow,57958696.0,70000000.0,15580278.0,6.0,106,80137.0,1.85
867,The Forgotten,117592831.0,42000000.0,21022111.0,5.8,91,62673.0,1.85
868,Shark Tale,367275019.0,75000000.0,47604606.0,6.0,90,160342.0,1.85
869,Ladder 49,102332848.0,55000000.0,22088204.0,6.5,115,53766.0,1.85
870,Taxi,68895435.0,25000000.0,12029832.0,4.5,97,38914.0,2.35
871,Shall We Dance?,170128460.0,50000000.0,11783467.0,6.1,106,41899.0,1.85
872,Surviving Christmas,15120800.0,45000000.0,4441356.0,5.4,91,21697.0,1.85
873,The Grudge,187281115.0,10000000.0,39128715.0,5.9,91,135469.0,1.85
874,Sideways,109706931.0,12000000.0,207042.0,7.5,127,173935.0,1.85
875,Saw,103911669.0,1200000.0,650051.0,7.6,103,364783.0,1.85
876,Ray,124731534.0,40000000.0,20039730.0,7.7,152,132633.0,1.85
877,The Incredibles,631442092.0,92000000.0,70467623.0,8.0,115,629529.0,1.33
878,The Polar Express,307514317.0,165000000.0,40428.0,6.6,100,164577.0,1.78
879,After the Sunset,33016564.0,58000000.0,11100392.0,6.3,97,43404.0,2.35
880,Finding Neverland,116766556.0,25000000.0,220524.0,7.7,106,194106.0,2.39
881,National Treasure,347451894.0,100000000.0,35142554.0,6.8,131,293685.0,2.39
882,The SpongeBob SquarePants Movie,140161792.0,30000000.0,32018216.0,7.0,87,74779.0,1.37
883,Alexander,167294772.0,155000000.0,13687087.0,5.6,175,158212.0,2.39
884,Christmas with the Kranks,96572480.0,60000000.0,21570867.0,5.4,99,40433.0,2.39
885,Closer,115505027.0,27000000.0,7707972.0,7.2,104,196064.0,1.85
886,Ocean's Twelve,362744280.0,110000000.0,39153380.0,6.5,125,343208.0,2.39
887,Blade: Trinity,128905366.0,65000000.0,16061271.0,5.9,113,160796.0,2.39
888,To Be or Not to Be,15428181.0,9000000.0,1020958.0,6.8,107,9796.0,1.85
889,Choose Me,2602206.0,700000.0,56231.0,6.8,106,2488.0,1.85
890,Mishima: A Life in Four Chapters,518842.0,5000000.0,10378.0,8.0,120,7977.0,1.85
891,Killer Klowns from Outer Space,43625095.0,2000000.0,2657329.0,6.2,88,30765.0,1.85
892,Darkness,12241855.0,10600000.0,6163306.0,5.5,88,18379.0,2.35
893,Open Water,54667954.0,120000.0,1100943.0,5.7,79,49486.0,1.85
894,The Ring Two,161451538.0,50000000.0,35065237.0,5.4,110,88798.0,1.85
895,A Scanner Darkly,7659918.0,8700000.0,391672.0,7.1,100,103454.0,1.85
896,Million Dollar Baby,216763646.0,30000000.0,179953.0,8.1,132,608361.0,2.39
897,The Life Aquatic with Steve Zissou,10788000.0,50000000.0,113085.0,7.3,119,172093.0,2.35
898,Meet the Fockers,516642939.0,80000000.0,46120980.0,6.3,115,244585.0,1.85
899,The Merchant of Venice,32000000.0,18000000.0,69868.0,7.0,131,33909.0,2.35
900,Racing Stripes,90754475.0,30000000.0,18862432.0,5.2,102,15318.0,1.85
901,Coach Carter,76669806.0,30000000.0,29168180.0,7.3,136,118699.0,2.35
902,Are We There Yet?,97918663.0,32000000.0,18575214.0,4.7,95,28071.0,1.85
903,Boogeyman,67192859.0,20000000.0,19020655.0,4.2,89,29057.0,1.85
904,The Wedding Date,47175038.0,15000000.0,11129580.0,6.2,90,46638.0,1.85
905,Hitch,368100420.0,70000000.0,43142214.0,6.6,118,286778.0,2.39
906,Pooh's Heffalump Movie,55686944.0,20000000.0,5805559.0,6.4,68,6017.0,1.78
907,Constantine,230884728.0,100000000.0,29769098.0,7.0,121,291135.0,2.40
908,Son of the Mask,57552641.0,84000000.0,7511675.0,2.2,94,50620.0,1.85
909,Man of the House,21577624.0,40000000.0,8917251.0,5.4,100,22199.0,2.35
910,Diary of a Mad Black Woman,50652203.0,5500000.0,21905089.0,5.7,116,13233.0,1.85
911,Be Cool,95226116.0,53000000.0,23450212.0,5.6,118,65922.0,2.35
912,Hostage,77944725.0,52000000.0,10214734.0,6.6,113,104356.0,2.35
913,Robots,260718330.0,75000000.0,36045301.0,6.3,91,127304.0,1.85
914,Miss Congeniality 2: Armed and Fabulous,101393569.0,45000000.0,14043215.0,5.1,115,66792.0,2.35
915,Guess Who,103075949.0,35000000.0,20671446.0,5.9,105,39008.0,1.85
916,Sin City,158753820.0,40000000.0,29120273.0,8.0,124,726940.0,1.85
917,The Amityville Horror,42813762.0,19000000.0,23507007.0,6.0,90,102041.0,2.35
